event_id,event_time,session_id,customer_id,event_type,product_id,detail,device,variant
E035769,2026-05-16T10:45:56,S006378,C0271,view_item,P075,,mobile,A
E035770,2026-05-16T18:18:00,S006379,C0275,session_start,,search_ad,app,B
E035771,2026-05-16T18:18:22,S006379,C0275,view_category,,top,app,B
E035772,2026-05-16T18:19:07,S006379,C0275,view_item,P037,,app,B
E035773,2026-05-16T18:19:13,S006379,C0275,wishlist_add,P037,,app,B
E035774,2026-05-16T13:01:00,S006380,C0333,session_start,,organic,mobile,A
E035775,2026-05-16T13:01:07,S006380,C0333,view_category,,bottom,mobile,A
E035776,2026-05-16T13:01:24,S006380,C0333,apply_filter,,category=bag,mobile,A
E035777,2026-05-16T13:02:10,S006380,C0333,view_item,P057,,mobile,A
E035778,2026-05-16T13:03:26,S006380,C0333,view_item,P058,,mobile,A
E035779,2026-05-16T13:04:26,S006380,C0333,view_item,P059,,mobile,A
E035780,2026-05-16T13:04:50,S006380,C0333,add_to_cart,P059,,mobile,A
E035781,2026-05-16T17:50:00,S006381,C0218,session_start,,direct,desktop,B
E035782,2026-05-16T17:50:06,S006381,C0218,view_category,,outer,desktop,B
E035783,2026-05-16T17:50:24,S006381,C0218,apply_filter,,fit=레귤러핏,desktop,B
E035784,2026-05-16T17:51:35,S006381,C0218,view_item,P011,,desktop,B
E035785,2026-05-16T17:52:24,S006381,C0218,view_item,P017,,desktop,B
E035786,2026-05-16T17:53:03,S006381,C0218,view_item,P015,,desktop,B
E035787,2026-05-16T17:54:19,S006381,C0218,view_item,P008,,desktop,B
E035788,2026-05-16T12:51:00,S006382,C0271,session_start,,sns,app,A
E035789,2026-05-16T12:51:07,S006382,C0271,view_category,,top,app,A
E035790,2026-05-16T12:51:46,S006382,C0271,view_item,P021,,app,A
E035791,2026-05-16T12:35:00,S006383,C0018,session_start,,search_ad,app,B
E035792,2026-05-16T12:35:16,S006383,C0018,view_category,,top,app,B
E035793,2026-05-16T12:35:29,S006383,C0018,apply_filter,,category=bottom,app,B
E035794,2026-05-16T12:36:41,S006383,C0018,view_item,P038,,app,B
E035795,2026-05-16T12:37:28,S006383,C0018,view_item,P040,,app,B
E035796,2026-05-16T12:38:14,S006383,C0018,view_item,P019,,app,B
E035797,2026-05-16T12:39:20,S006383,C0018,view_item,P030,,app,B
E035798,2026-05-16T12:39:42,S006383,C0018,add_to_cart,P030,,app,B
E035799,2026-05-16T15:33:00,S006384,,session_start,,search_ad,desktop,A
E035800,2026-05-16T15:33:08,S006384,,view_category,,bottom,desktop,A
E035801,2026-05-16T15:33:11,S006384,,apply_filter,,price=under_50k,desktop,A
E035802,2026-05-16T15:34:17,S006384,,view_item,P052,,desktop,A
E035803,2026-05-16T15:35:31,S006384,,view_item,P043,,desktop,A
E035804,2026-05-16T15:35:47,S006384,,view_item,P045,,desktop,A
E035805,2026-05-16T15:36:37,S006384,,view_item,P042,,desktop,A
E035806,2026-05-16T15:37:01,S006384,,view_item,P052,,desktop,A
E035807,2026-05-16T15:37:25,S006384,,view_item,P048,,desktop,A
E035808,2026-05-16T15:37:37,S006384,,add_to_cart,P048,,desktop,A
E035809,2026-05-16T15:37:52,S006384,,begin_checkout,P048,,desktop,A
E035810,2026-05-16T15:40:36,S006384,,purchase,P048,92000,desktop,A
E035811,2026-05-16T10:23:00,S006385,C0018,session_start,,search_ad,app,B
E035812,2026-05-16T10:23:25,S006385,C0018,view_category,,bottom,app,B
E035813,2026-05-16T10:23:48,S006385,C0018,view_item,P043,,app,B
E035814,2026-05-16T10:24:46,S006385,C0018,view_item,P055,,app,B
E035815,2026-05-16T18:09:00,S006386,C0184,session_start,,push,app,A
E035816,2026-05-16T18:09:08,S006386,C0184,view_category,,bag,app,A
E035817,2026-05-16T18:10:19,S006386,C0184,view_item,P076,,app,A
E035818,2026-05-16T18:10:53,S006386,C0184,view_item,P073,,app,A
E035819,2026-05-16T17:53:00,S006387,C0554,session_start,,sns,mobile,B
E035820,2026-05-16T17:53:25,S006387,C0554,search,,토트백|6,mobile,B
E035821,2026-05-16T17:53:32,S006387,C0554,view_category,,bottom,mobile,B
E035822,2026-05-16T17:53:39,S006387,C0554,apply_filter,,sort=newest,mobile,B
E035823,2026-05-16T17:54:32,S006387,C0554,view_item,P043,,mobile,B
E035824,2026-05-16T17:55:27,S006387,C0554,view_item,P043,,mobile,B
E035825,2026-05-16T17:55:37,S006387,C0554,wishlist_add,P043,,mobile,B
E035826,2026-05-16T17:55:55,S006387,C0554,add_to_cart,P043,,mobile,B
E035827,2026-05-16T17:56:09,S006387,C0554,begin_checkout,P043,,mobile,B
E035828,2026-05-16T15:26:00,S006388,C0068,session_start,,search_ad,app,A
E035829,2026-05-16T15:26:27,S006388,C0068,view_category,,bottom,app,A
E035830,2026-05-16T15:26:43,S006388,C0068,apply_filter,,color=brown,app,A
E035831,2026-05-16T15:27:47,S006388,C0068,view_item,P052,,app,A
E035832,2026-05-16T15:27:51,S006388,C0068,wishlist_add,P052,,app,A
E035833,2026-05-16T18:04:00,S006389,C0206,session_start,,search_ad,desktop,B
E035834,2026-05-16T18:04:23,S006389,C0206,view_category,,outer,desktop,B
E035835,2026-05-16T18:04:58,S006389,C0206,view_item,P001,,desktop,B
E035836,2026-05-16T18:05:11,S006389,C0206,wishlist_add,P001,,desktop,B
E035837,2026-05-16T09:21:00,S006390,C0355,session_start,,direct,mobile,A
E035838,2026-05-16T09:21:34,S006390,C0355,search,,하객룩 원피스|15,mobile,A
E035839,2026-05-16T09:22:01,S006390,C0355,view_category,,bottom,mobile,A
E035840,2026-05-16T09:22:19,S006390,C0355,apply_filter,,color=pink,mobile,A
E035841,2026-05-16T09:23:14,S006390,C0355,view_item,P045,,mobile,A
E035842,2026-05-16T09:24:40,S006390,C0355,view_item,P048,,mobile,A
E035843,2026-05-16T09:25:13,S006390,C0355,view_item,P057,,mobile,A
E035844,2026-05-16T09:26:27,S006390,C0355,view_item,P043,,mobile,A
E035845,2026-05-16T07:20:00,S006391,,session_start,,sns,desktop,B
E035846,2026-05-16T07:20:10,S006391,,view_category,,dress,desktop,B
E035847,2026-05-16T07:21:30,S006391,,view_item,P064,,desktop,B
E035848,2026-05-16T07:22:59,S006391,,view_item,P061,,desktop,B
E035849,2026-05-16T07:24:09,S006391,,view_item,P064,,desktop,B
E035850,2026-05-16T07:25:13,S006391,,view_item,P069,,desktop,B
E035851,2026-05-16T14:03:00,S006392,C0056,session_start,,push,desktop,A
E035852,2026-05-16T14:03:37,S006392,C0056,search,,블랙 슬랙스|11,desktop,A
E035853,2026-05-16T14:03:54,S006392,C0056,view_category,,outer,desktop,A
E035854,2026-05-16T14:04:06,S006392,C0056,apply_filter,,price=over_200k,desktop,A
E035855,2026-05-16T14:04:29,S006392,C0056,view_item,P008,,desktop,A
E035856,2026-05-16T11:35:00,S006393,C0350,session_start,,organic,app,B
E035857,2026-05-16T11:35:13,S006393,C0350,view_category,,bag,app,B
E035858,2026-05-16T11:35:28,S006393,C0350,view_item,P073,,app,B
E035859,2026-05-16T11:35:53,S006393,C0350,view_item,P073,,app,B
E035860,2026-05-16T19:47:00,S006394,C0489,session_start,,search_ad,mobile,A
E035861,2026-05-16T19:47:11,S006394,C0489,view_category,,outer,mobile,A
E035862,2026-05-16T19:48:07,S006394,C0489,view_item,P009,,mobile,A
E035863,2026-05-16T19:49:08,S006394,C0489,view_item,P011,,mobile,A
E035864,2026-05-16T19:49:31,S006394,C0489,add_to_cart,P011,,mobile,A
E035865,2026-05-16T19:49:53,S006394,C0489,begin_checkout,P011,,mobile,A
E035866,2026-05-16T19:52:10,S006394,C0489,purchase,P011,265000,mobile,A
E035867,2026-05-16T16:16:00,S006395,C0123,session_start,,sns,mobile,B
E035868,2026-05-16T16:16:17,S006395,C0123,view_category,,top,mobile,B
E035869,2026-05-16T16:16:56,S006395,C0123,view_item,P029,,mobile,B
E035870,2026-05-16T16:17:10,S006395,C0123,wishlist_add,P029,,mobile,B
E035871,2026-05-16T16:17:24,S006395,C0123,add_to_cart,P029,,mobile,B
E035872,2026-05-16T16:18:19,S006395,C0123,begin_checkout,P029,,mobile,B
E035873,2026-05-16T16:20:07,S006395,C0123,purchase,P029,39000,mobile,B
E035874,2026-05-16T11:06:00,S006396,C0411,session_start,,direct,app,A
E035875,2026-05-16T11:06:25,S006396,C0411,view_category,,bottom,app,A
E035876,2026-05-16T11:06:48,S006396,C0411,view_item,P043,,app,A
E035877,2026-05-16T11:08:15,S006396,C0411,view_item,P055,,app,A
E035878,2026-05-16T11:08:52,S006396,C0411,view_item,P044,,app,A
E035879,2026-05-16T08:56:00,S006397,C0057,session_start,,organic,app,B
E035880,2026-05-16T08:56:11,S006397,C0057,view_category,,dress,app,B
E035881,2026-05-16T08:56:29,S006397,C0057,view_item,P068,,app,B
E035882,2026-05-16T08:57:08,S006397,C0057,view_item,P064,,app,B
E035883,2026-05-16T08:57:30,S006397,C0057,view_item,P061,,app,B
E035884,2026-05-16T16:33:00,S006398,C0052,session_start,,direct,app,A
E035885,2026-05-16T16:33:13,S006398,C0052,search,,하객룩 원피스|15,app,A
E035886,2026-05-16T16:33:28,S006398,C0052,view_category,,dress,app,A
E035887,2026-05-16T16:33:35,S006398,C0052,apply_filter,,category=outer,app,A
E035888,2026-05-16T16:34:07,S006398,C0052,view_item,P062,,app,A
E035889,2026-05-16T16:34:34,S006398,C0052,view_item,P067,,app,A
E035890,2026-05-16T20:58:00,S006399,C0294,session_start,,search_ad,app,B
E035891,2026-05-16T20:58:28,S006399,C0294,view_category,,top,app,B
E035892,2026-05-16T20:58:31,S006399,C0294,apply_filter,,size=S,app,B
E035893,2026-05-16T20:59:32,S006399,C0294,view_item,P040,,app,B
E035894,2026-05-16T20:59:49,S006399,C0294,view_item,P040,,app,B
E035895,2026-05-16T21:00:31,S006399,C0294,view_item,P029,,app,B
E035896,2026-05-16T10:44:00,S006400,C0171,session_start,,push,app,A
E035897,2026-05-16T10:44:27,S006400,C0171,view_category,,bottom,app,A
E035898,2026-05-16T10:45:46,S006400,C0171,view_item,P042,,app,A
E035899,2026-05-16T10:46:52,S006400,C0171,view_item,P055,,app,A
E035900,2026-05-16T10:48:20,S006400,C0171,view_item,P045,,app,A
E035901,2026-05-16T10:48:53,S006400,C0171,add_to_cart,P045,,app,A
E035902,2026-05-16T10:49:37,S006400,C0171,begin_checkout,P045,,app,A
E035903,2026-05-16T10:51:07,S006400,C0171,purchase,P045,64000,app,A
E035904,2026-05-16T16:29:00,S006401,C0175,session_start,,direct,desktop,B
E035905,2026-05-16T16:29:07,S006401,C0175,search,,오버핏 코트|12,desktop,B
E035906,2026-05-16T16:29:16,S006401,C0175,view_category,,bottom,desktop,B
E035907,2026-05-16T16:29:21,S006401,C0175,apply_filter,,size=XL,desktop,B
E035908,2026-05-16T16:30:25,S006401,C0175,view_item,P056,,desktop,B
E035909,2026-05-16T16:30:42,S006401,C0175,view_item,P055,,desktop,B
E035910,2026-05-17T16:17:00,S006402,C0498,session_start,,search_ad,mobile,A
E035911,2026-05-17T16:17:18,S006402,C0498,view_category,,dress,mobile,A
E035912,2026-05-17T16:17:56,S006402,C0498,view_item,P061,,mobile,A
E035913,2026-05-17T11:54:00,S006403,,session_start,,sns,desktop,B
E035914,2026-05-17T11:54:12,S006403,,view_category,,dress,desktop,B
E035915,2026-05-17T11:54:23,S006403,,apply_filter,,size=FREE,desktop,B
E035916,2026-05-17T11:55:05,S006403,,view_item,P070,,desktop,B
E035917,2026-05-17T11:56:15,S006403,,view_item,P064,,desktop,B
E035918,2026-05-17T11:56:44,S006403,,view_item,P062,,desktop,B
E035919,2026-05-17T11:56:00,S006404,C0321,session_start,,sns,app,A
E035920,2026-05-17T11:56:11,S006404,C0321,view_category,,outer,app,A
E035921,2026-05-17T11:56:14,S006404,C0321,apply_filter,,price=50k_100k,app,A
E035922,2026-05-17T11:56:43,S006404,C0321,view_item,P010,,app,A
E035923,2026-05-17T11:57:40,S006404,C0321,view_item,P017,,app,A
E035924,2026-05-17T11:58:32,S006404,C0321,view_item,P011,,app,A
E035925,2026-05-17T11:59:29,S006404,C0321,view_item,P015,,app,A
E035926,2026-05-17T11:59:58,S006404,C0321,add_to_cart,P015,,app,A
E035927,2026-05-17T13:07:00,S006405,,session_start,,direct,mobile,B
E035928,2026-05-17T13:07:15,S006405,,view_category,,dress,mobile,B
E035929,2026-05-17T13:07:31,S006405,,view_item,P061,,mobile,B
E035930,2026-05-17T13:07:40,S006405,,wishlist_add,P061,,mobile,B
E035931,2026-05-17T13:08:18,S006405,,add_to_cart,P061,,mobile,B
E035932,2026-05-17T17:31:00,S006406,,session_start,,direct,desktop,A
E035933,2026-05-17T17:31:38,S006406,,search,,오버핏 코트|12,desktop,A
E035934,2026-05-17T17:32:06,S006406,,view_category,,top,desktop,A
E035935,2026-05-17T17:32:41,S006406,,view_item,P040,,desktop,A
E035936,2026-05-17T17:32:50,S006406,,add_to_cart,P040,,desktop,A
E035937,2026-05-17T14:39:00,S006407,,session_start,,direct,mobile,B
E035938,2026-05-17T14:39:33,S006407,,search,,바라클라바|0,mobile,B
E035939,2026-05-17T14:39:55,S006407,,view_category,,bottom,mobile,B
E035940,2026-05-17T14:40:14,S006407,,apply_filter,,size=FREE,mobile,B
E035941,2026-05-17T14:40:27,S006407,,view_item,P054,,mobile,B
E035942,2026-05-17T14:40:56,S006407,,view_item,P058,,mobile,B
E035943,2026-05-17T14:41:31,S006407,,add_to_cart,P058,,mobile,B
E035944,2026-05-17T14:42:01,S006407,,begin_checkout,P058,,mobile,B
E035945,2026-05-17T14:44:24,S006407,,purchase,P058,99000,mobile,B
E035946,2026-05-17T10:29:00,S006408,C0479,session_start,,direct,app,A
E035947,2026-05-17T10:29:19,S006408,C0479,view_category,,dress,app,A
E035948,2026-05-17T10:29:59,S006408,C0479,view_item,P064,,app,A
E035949,2026-05-17T11:22:00,S006409,,session_start,,sns,mobile,B
E035950,2026-05-17T11:22:28,S006409,,view_category,,bottom,mobile,B
E035951,2026-05-17T11:22:38,S006409,,apply_filter,,category=bottom,mobile,B
E035952,2026-05-17T11:23:58,S006409,,view_item,P057,,mobile,B
E035953,2026-05-17T11:24:48,S006409,,view_item,P055,,mobile,B
E035954,2026-05-17T11:25:37,S006409,,view_item,P042,,mobile,B
E035955,2026-05-17T11:26:02,S006409,,add_to_cart,P042,,mobile,B
E035956,2026-05-17T19:14:00,S006410,C0540,session_start,,sns,desktop,A
E035957,2026-05-17T19:14:37,S006410,C0540,search,,와이드 팬츠|24,desktop,A
E035958,2026-05-17T19:15:03,S006410,C0540,view_category,,dress,desktop,A
E035959,2026-05-17T19:16:22,S006410,C0540,view_item,P069,,desktop,A
E035960,2026-05-17T19:17:21,S006410,C0540,view_item,P064,,desktop,A
E035961,2026-05-17T19:27:00,S006411,C0215,session_start,,search_ad,app,B
E035962,2026-05-17T19:27:36,S006411,C0215,search,,빅사이즈 팬츠|0,app,B
E035963,2026-05-17T14:27:00,S006412,C0480,session_start,,push,app,A
E035964,2026-05-17T14:27:29,S006412,C0480,view_category,,outer,app,A
E035965,2026-05-17T14:28:19,S006412,C0480,view_item,P001,,app,A
E035966,2026-05-17T14:28:26,S006412,C0480,add_to_cart,P001,,app,A
E035967,2026-05-17T14:29:17,S006412,C0480,begin_checkout,P001,,app,A
E035968,2026-05-17T14:29:49,S006412,C0480,purchase,P001,193000,app,A
E035969,2026-05-17T09:18:00,S006413,C0249,session_start,,direct,app,B
E035970,2026-05-17T09:18:17,S006413,C0249,search,,여름 하객룩|7,app,B
E035971,2026-05-17T09:18:41,S006413,C0249,view_category,,bag,app,B
E035972,2026-05-17T09:18:44,S006413,C0249,apply_filter,,size=M,app,B
E035973,2026-05-17T09:19:20,S006413,C0249,view_item,P073,,app,B
E035974,2026-05-17T23:19:00,S006414,,session_start,,search_ad,mobile,A
E035975,2026-05-17T23:19:14,S006414,,search,,데님 스커트|8,mobile,A
E035976,2026-05-17T23:19:37,S006414,,view_category,,outer,mobile,A
E035977,2026-05-17T23:19:55,S006414,,apply_filter,,size=XL,mobile,A
E035978,2026-05-17T23:20:55,S006414,,view_item,P008,,mobile,A
E035979,2026-05-17T22:17:00,S006415,C0453,session_start,,sns,desktop,B
E035980,2026-05-17T22:17:05,S006415,C0453,search,,크롭 니트|9,desktop,B
E035981,2026-05-17T22:17:17,S006415,C0453,view_category,,top,desktop,B
E035982,2026-05-17T22:18:28,S006415,C0453,view_item,P037,,desktop,B
E035983,2026-05-17T22:19:18,S006415,C0453,view_item,P040,,desktop,B
E035984,2026-05-17T18:33:00,S006416,,session_start,,search_ad,mobile,A
E035985,2026-05-17T18:33:28,S006416,,view_category,,bottom,mobile,A
E035986,2026-05-17T18:34:56,S006416,,view_item,P043,,mobile,A
E035987,2026-05-17T18:35:21,S006416,,view_item,P058,,mobile,A
E035988,2026-05-17T18:35:54,S006416,,view_item,P049,,mobile,A
E035989,2026-05-17T14:47:00,S006417,C0069,session_start,,direct,mobile,B
E035990,2026-05-17T14:47:27,S006417,C0069,search,,린넨 셔츠|18,mobile,B
E035991,2026-05-17T14:47:45,S006417,C0069,view_category,,bag,mobile,B
E035992,2026-05-17T14:48:27,S006417,C0069,view_item,P074,,mobile,B
E035993,2026-05-17T14:49:12,S006417,C0069,view_item,P076,,mobile,B
E035994,2026-05-17T14:50:06,S006417,C0069,view_item,P077,,mobile,B
E035995,2026-05-17T19:18:00,S006418,,session_start,,sns,mobile,A
E035996,2026-05-17T19:18:29,S006418,,view_category,,top,mobile,A
E035997,2026-05-17T19:18:47,S006418,,apply_filter,,category=top,mobile,A
E035998,2026-05-17T19:19:41,S006418,,view_item,P036,,mobile,A
E035999,2026-05-17T14:06:00,S006419,C0463,session_start,,organic,mobile,B
E036000,2026-05-17T14:06:13,S006419,C0463,view_category,,bottom,mobile,B
E036001,2026-05-17T14:06:55,S006419,C0463,view_item,P051,,mobile,B
E036002,2026-05-17T15:08:00,S006420,,session_start,,search_ad,mobile,A
E036003,2026-05-17T15:08:16,S006420,,search,,와이드 팬츠|24,mobile,A
E036004,2026-05-17T15:08:40,S006420,,view_category,,outer,mobile,A
E036005,2026-05-17T15:09:24,S006420,,view_item,P011,,mobile,A
E036006,2026-05-17T15:10:27,S006420,,view_item,P006,,mobile,A
E036007,2026-05-17T15:10:53,S006420,,view_item,P005,,mobile,A
E036008,2026-05-17T15:11:01,S006420,,wishlist_add,P005,,mobile,A
E036009,2026-05-17T08:17:00,S006421,C0469,session_start,,sns,app,B
E036010,2026-05-17T08:17:05,S006421,C0469,search,,블랙 슬랙스|11,app,B
E036011,2026-05-17T08:17:17,S006421,C0469,view_category,,top,app,B
E036012,2026-05-17T08:18:26,S006421,C0469,view_item,P040,,app,B
E036013,2026-05-17T08:19:12,S006421,C0469,view_item,P038,,app,B
E036014,2026-05-17T19:15:00,S006422,,session_start,,direct,desktop,A
E036015,2026-05-17T19:15:20,S006422,,view_category,,outer,desktop,A
E036016,2026-05-17T19:16:03,S006422,,view_item,P007,,desktop,A
E036017,2026-05-17T19:08:00,S006423,,session_start,,push,desktop,B
E036018,2026-05-17T19:08:20,S006423,,search,,여름 하객룩|7,desktop,B
E036019,2026-05-17T19:08:39,S006423,,view_category,,outer,desktop,B
E036020,2026-05-17T19:08:46,S006423,,apply_filter,,color=black,desktop,B
E036021,2026-05-17T19:09:49,S006423,,view_item,P015,,desktop,B
E036022,2026-05-17T19:10:54,S006423,,view_item,P007,,desktop,B
E036023,2026-05-17T19:11:26,S006423,,view_item,P008,,desktop,B
E036024,2026-05-17T19:11:40,S006423,,wishlist_add,P008,,desktop,B
E036025,2026-05-17T12:24:00,S006424,,session_start,,search_ad,mobile,A
E036026,2026-05-17T12:24:11,S006424,,view_category,,top,mobile,A
E036027,2026-05-17T12:25:05,S006424,,view_item,P040,,mobile,A
E036028,2026-05-17T12:26:32,S006424,,view_item,P026,,mobile,A
E036029,2026-05-17T12:26:46,S006424,,view_item,P040,,mobile,A
E036030,2026-05-17T12:27:19,S006424,,view_item,P040,,mobile,A
E036031,2026-05-17T07:36:00,S006425,C0435,session_start,,sns,mobile,B
E036032,2026-05-17T07:36:15,S006425,C0435,view_category,,bag,mobile,B
E036033,2026-05-17T07:36:29,S006425,C0435,apply_filter,,price=under_50k,mobile,B
E036034,2026-05-17T07:37:35,S006425,C0435,view_item,P075,,mobile,B
E036035,2026-05-17T07:37:57,S006425,C0435,view_item,P075,,mobile,B
E036036,2026-05-17T07:39:05,S006425,C0435,view_item,P075,,mobile,B
E036037,2026-05-17T07:39:25,S006425,C0435,add_to_cart,P075,,mobile,B
E036038,2026-05-17T07:40:10,S006425,C0435,begin_checkout,P075,,mobile,B
E036039,2026-05-17T23:17:00,S006426,,session_start,,direct,desktop,A
E036040,2026-05-17T23:17:15,S006426,,view_category,,top,desktop,A
E036041,2026-05-17T23:17:18,S006426,,apply_filter,,fit=와이드,desktop,A
E036042,2026-05-17T23:17:43,S006426,,view_item,P040,,desktop,A
E036043,2026-05-17T23:18:19,S006426,,view_item,P040,,desktop,A
E036044,2026-05-17T23:18:53,S006426,,add_to_cart,P040,,desktop,A
E036045,2026-05-17T23:19:23,S006426,,begin_checkout,P040,,desktop,A
E036046,2026-05-17T23:20:47,S006426,,purchase,P040,44000,desktop,A
E036047,2026-05-17T14:15:00,S006427,,session_start,,search_ad,mobile,B
E036048,2026-05-17T14:15:26,S006427,,view_category,,bag,mobile,B
E036049,2026-05-17T14:16:41,S006427,,view_item,P074,,mobile,B
E036050,2026-05-17T14:17:43,S006427,,view_item,P080,,mobile,B
E036051,2026-05-17T19:51:00,S006428,C0377,session_start,,push,mobile,A
E036052,2026-05-17T19:51:11,S006428,C0377,view_category,,bottom,mobile,A
E036053,2026-05-17T19:52:39,S006428,C0377,view_item,P051,,mobile,A
E036054,2026-05-17T16:09:00,S006429,,session_start,,organic,mobile,B
E036055,2026-05-17T16:09:05,S006429,,view_category,,top,mobile,B
E036056,2026-05-17T16:09:08,S006429,,apply_filter,,fit=레귤러핏,mobile,B
E036057,2026-05-17T16:09:32,S006429,,view_item,P040,,mobile,B
E036058,2026-05-17T16:10:34,S006429,,view_item,P040,,mobile,B
E036059,2026-05-17T16:10:43,S006429,,wishlist_add,P040,,mobile,B
E036060,2026-05-17T08:06:00,S006430,,session_start,,direct,mobile,A
E036061,2026-05-17T08:06:26,S006430,,view_category,,bag,mobile,A
E036062,2026-05-17T08:07:48,S006430,,view_item,P080,,mobile,A
E036063,2026-05-17T14:07:00,S006431,C0333,session_start,,search_ad,app,B
E036064,2026-05-17T14:07:20,S006431,C0333,view_category,,bottom,app,B
E036065,2026-05-17T14:07:24,S006431,C0333,apply_filter,,sort=price_low,app,B
E036066,2026-05-17T14:08:34,S006431,C0333,view_item,P042,,app,B
E036067,2026-05-17T14:09:44,S006431,C0333,view_item,P055,,app,B
E036068,2026-05-17T12:45:00,S006432,C0429,session_start,,sns,app,A
E036069,2026-05-17T12:45:21,S006432,C0429,view_category,,dress,app,A
E036070,2026-05-17T12:45:26,S006432,C0429,apply_filter,,size=L,app,A
E036071,2026-05-17T12:46:08,S006432,C0429,view_item,P061,,app,A
E036072,2026-05-17T12:46:49,S006432,C0429,view_item,P064,,app,A
E036073,2026-05-17T12:48:05,S006432,C0429,view_item,P065,,app,A
E036074,2026-05-17T18:01:00,S006433,,session_start,,direct,mobile,B
E036075,2026-05-17T18:01:20,S006433,,view_category,,dress,mobile,B
E036076,2026-05-17T18:02:42,S006433,,view_item,P064,,mobile,B
E036077,2026-05-17T18:03:17,S006433,,add_to_cart,P064,,mobile,B
E036078,2026-05-17T18:04:10,S006433,,begin_checkout,P064,,mobile,B
E036079,2026-05-17T18:06:41,S006433,,purchase,P064,127000,mobile,B
E036080,2026-05-17T15:53:00,S006434,,session_start,,sns,mobile,A
E036081,2026-05-17T15:53:19,S006434,,view_category,,top,mobile,A
E036082,2026-05-17T15:53:29,S006434,,view_item,P033,,mobile,A
E036083,2026-05-17T15:53:42,S006434,,add_to_cart,P033,,mobile,A
E036084,2026-05-17T15:54:37,S006434,,begin_checkout,P033,,mobile,A
E036085,2026-05-17T15:56:30,S006434,,purchase,P033,65000,mobile,A
E036086,2026-05-17T11:39:00,S006435,C0294,session_start,,push,app,B
E036087,2026-05-17T11:39:24,S006435,C0294,search,,77사이즈 원피스|0,app,B
E036088,2026-05-17T05:36:00,S006436,C0572,session_start,,organic,mobile,A
E036089,2026-05-17T05:36:12,S006436,C0572,view_category,,top,mobile,A
E036090,2026-05-17T05:36:26,S006436,C0572,view_item,P040,,mobile,A
E036091,2026-05-17T05:37:44,S006436,C0572,view_item,P023,,mobile,A
E036092,2026-05-17T05:38:45,S006436,C0572,view_item,P023,,mobile,A
E036093,2026-05-17T05:38:56,S006436,C0572,wishlist_add,P023,,mobile,A
E036094,2026-05-17T05:39:35,S006436,C0572,add_to_cart,P023,,mobile,A
E036095,2026-05-17T05:39:50,S006436,C0572,begin_checkout,P023,,mobile,A
E036096,2026-05-17T05:40:51,S006436,C0572,purchase,P023,53000,mobile,A
E036097,2026-05-17T17:06:00,S006437,C0511,session_start,,organic,mobile,B
E036098,2026-05-17T17:06:18,S006437,C0511,view_category,,outer,mobile,B
E036099,2026-05-17T17:06:24,S006437,C0511,apply_filter,,price=50k_100k,mobile,B
E036100,2026-05-17T17:07:03,S006437,C0511,view_item,P006,,mobile,B
E036101,2026-05-17T16:14:00,S006438,C0058,session_start,,sns,mobile,A
E036102,2026-05-17T16:14:20,S006438,C0058,search,,77사이즈 원피스|0,mobile,A
E036103,2026-05-17T16:14:33,S006438,C0058,view_category,,top,mobile,A
E036104,2026-05-17T16:14:44,S006438,C0058,apply_filter,,fit=와이드,mobile,A
E036105,2026-05-17T16:16:05,S006438,C0058,view_item,P023,,mobile,A
E036106,2026-05-17T16:17:13,S006438,C0058,view_item,P040,,mobile,A
E036107,2026-05-17T16:17:20,S006438,C0058,wishlist_add,P040,,mobile,A
E036108,2026-05-17T19:59:00,S006439,C0600,session_start,,search_ad,mobile,B
E036109,2026-05-17T19:59:10,S006439,C0600,view_category,,bottom,mobile,B
E036110,2026-05-17T19:59:37,S006439,C0600,view_item,P049,,mobile,B
E036111,2026-05-17T20:01:06,S006439,C0600,view_item,P043,,mobile,B
E036112,2026-05-17T15:27:00,S006440,C0444,session_start,,direct,mobile,A
E036113,2026-05-17T15:27:34,S006440,C0444,search,,바라클라바|0,mobile,A
E036114,2026-05-17T15:27:44,S006440,C0444,view_category,,outer,mobile,A
E036115,2026-05-17T15:27:58,S006440,C0444,apply_filter,,category=bag,mobile,A
E036116,2026-05-17T15:28:53,S006440,C0444,view_item,P008,,mobile,A
E036117,2026-05-17T15:29:11,S006440,C0444,view_item,P013,,mobile,A
E036118,2026-05-17T15:29:47,S006440,C0444,view_item,P017,,mobile,A
E036119,2026-05-17T15:30:06,S006440,C0444,view_item,P001,,mobile,A
E036120,2026-05-17T15:31:31,S006440,C0444,view_item,P017,,mobile,A
E036121,2026-05-17T15:31:46,S006440,C0444,view_item,P007,,mobile,A
E036122,2026-05-17T12:12:00,S006441,C0077,session_start,,sns,mobile,B
E036123,2026-05-17T12:12:37,S006441,C0077,search,,블랙 슬랙스|11,mobile,B
E036124,2026-05-17T12:12:58,S006441,C0077,view_category,,bottom,mobile,B
E036125,2026-05-17T12:13:17,S006441,C0077,apply_filter,,color=green,mobile,B
E036126,2026-05-17T12:14:20,S006441,C0077,view_item,P043,,mobile,B
E036127,2026-05-17T12:15:05,S006441,C0077,view_item,P043,,mobile,B
E036128,2026-05-17T12:15:21,S006441,C0077,add_to_cart,P043,,mobile,B
E036129,2026-05-17T12:15:42,S006441,C0077,begin_checkout,P043,,mobile,B
