order_id,line_no,order_time,customer_id,product_id,quantity,unit_price,discount_rate,status,channel
O008393,1,2026-06-20T11:09,C0430,P017,1,274000,0.0,completed,app
O008394,1,2026-06-20T19:02,C0403,P055,1,61599,0.3,completed,app
O008394,2,2026-06-20T19:02,C0403,P006,1,275000,0.0,completed,app
O008394,3,2026-06-20T19:02,C0403,P009,1,135800,0.3,completed,app
O008395,1,2026-06-20T14:55,C0146,P030,1,62000,0.0,completed,app
O008396,1,2026-06-20T17:54,C0383,P008,1,279000,0.0,completed,app
O008396,2,2026-06-20T17:54,C0383,P005,1,227000,0.0,completed,app
O008397,1,2026-06-20T14:28,C0186,P017,1,274000,0.0,completed,app
O008398,1,2026-06-20T23:03,C0091,P078,1,75600,0.3,completed,web
O008399,1,2026-06-20T12:05,C0515,P078,1,75600,0.3,completed,app
O008400,1,2026-06-20T17:45,C0455,P040,1,44000,0.0,completed,web
O008401,1,2026-06-20T22:41,C0582,P006,1,275000,0.0,completed,web
O008402,1,2026-06-20T10:27,C0057,P069,1,122000,0.0,completed,app
O008403,1,2026-06-20T12:28,C0109,P055,1,61599,0.3,completed,app
O008404,1,2026-06-20T17:52,C0457,P080,1,109000,0.0,completed,web
O008405,1,2026-06-20T10:58,C0564,P062,1,86000,0.0,completed,app
O008405,2,2026-06-20T10:58,C0564,P055,1,61599,0.3,completed,app
O008406,1,2026-06-20T23:07,C0583,P069,1,122000,0.0,completed,web
O008406,2,2026-06-20T23:07,C0583,P040,1,44000,0.0,completed,web
O008406,3,2026-06-20T23:07,C0583,P071,1,133000,0.0,completed,web
O008407,1,2026-06-20T13:58,C0455,P059,1,66500,0.3,completed,web
O008407,2,2026-06-20T13:58,C0455,P043,1,91000,0.0,completed,web
O008408,1,2026-06-20T12:43,C0455,P042,1,59499,0.3,completed,web
O008409,1,2026-06-20T12:52,C0146,P030,1,62000,0.0,completed,web
O008409,2,2026-06-20T12:52,C0146,P055,1,61599,0.3,completed,web
O008410,1,2026-06-20T13:52,C0479,P064,1,127000,0.0,completed,app
O008410,2,2026-06-20T13:52,C0479,P064,1,127000,0.0,completed,app
O008411,1,2026-06-20T12:52,C0096,P021,1,72000,0.0,returned,app
O008411,2,2026-06-20T12:52,C0096,P038,1,38000,0.0,returned,app
O008411,3,2026-06-20T12:52,C0096,P040,1,44000,0.0,returned,app
O008412,1,2026-06-20T13:05,C0033,P064,1,127000,0.0,completed,web
O008413,1,2026-06-20T22:43,C0213,P015,1,222000,0.0,completed,web
O008413,2,2026-06-20T22:43,C0213,P038,1,38000,0.0,completed,web
O008414,1,2026-06-20T16:19,C0126,P076,1,70700,0.3,completed,app
O008415,1,2026-06-20T14:26,C0283,P017,1,274000,0.0,completed,app
O008416,1,2026-06-20T17:30,C0051,P073,1,52500,0.3,completed,app
O008417,1,2026-06-20T12:09,C0218,P024,1,55000,0.0,completed,web
O008417,2,2026-06-20T12:09,C0218,P040,2,44000,0.0,completed,web
O008418,1,2026-06-20T08:58,C0121,P019,1,37000,0.0,completed,web
O008419,1,2026-06-20T16:56,C0285,P064,1,127000,0.0,returned,app
O008420,1,2026-06-20T15:55,C0438,P017,1,274000,0.0,completed,web
O008420,2,2026-06-20T15:55,C0438,P011,1,212000,0.2,completed,web
O008421,1,2026-06-20T16:01,C0477,P036,1,65000,0.0,completed,app
O008421,2,2026-06-20T16:01,C0477,P055,1,61599,0.3,completed,app
O008422,1,2026-06-20T11:13,C0250,P028,1,39000,0.0,completed,web
O008423,1,2026-06-20T13:49,C0140,P074,1,74900,0.3,completed,app
O008424,1,2026-06-20T10:31,C0123,P039,1,45000,0.0,completed,web
O008424,2,2026-06-20T10:31,C0123,P008,1,279000,0.0,completed,web
O008425,1,2026-06-20T16:21,C0283,P057,1,64399,0.3,completed,app
O008425,2,2026-06-20T16:21,C0283,P055,1,61599,0.3,completed,app
O008426,1,2026-06-20T13:24,C0140,P040,1,44000,0.0,completed,app
O008427,1,2026-06-20T11:07,C0333,P040,1,44000,0.0,completed,web
O008427,2,2026-06-20T11:07,C0333,P042,1,59499,0.3,completed,web
O008427,3,2026-06-20T11:07,C0333,P040,1,44000,0.0,completed,web
O008428,1,2026-06-20T11:33,C0206,P040,1,44000,0.0,completed,web
O008429,1,2026-06-20T18:46,C0131,P001,1,193000,0.0,completed,app
O008430,1,2026-06-20T15:20,C0275,P055,1,61599,0.3,completed,app
O008431,1,2026-06-20T10:14,C0294,P040,1,44000,0.0,completed,app
O008431,2,2026-06-20T10:14,C0294,P071,1,133000,0.0,completed,app
O008432,1,2026-06-20T13:43,C0429,P008,1,279000,0.0,completed,app
O008433,1,2026-06-20T10:58,C0181,P034,1,57000,0.0,completed,app
O008434,1,2026-06-20T20:42,C0163,P061,1,115000,0.0,cancelled,app
O008435,1,2026-06-20T12:31,C0127,P020,1,41000,0.0,completed,app
O008435,2,2026-06-20T12:31,C0127,P021,1,72000,0.0,completed,app
O008436,1,2026-06-20T18:41,C0026,P017,1,274000,0.0,completed,app
O008437,1,2026-06-20T18:32,C0436,P040,1,44000,0.0,completed,app
O008438,1,2026-06-20T13:12,C0246,P076,1,70700,0.3,completed,web
O008438,2,2026-06-20T13:12,C0246,P028,1,39000,0.0,completed,web
O008439,1,2026-06-20T13:10,C0184,P075,1,81000,0.0,returned,app
O008440,1,2026-06-20T12:02,C0109,P066,1,77000,0.3,completed,app
O008441,1,2026-06-20T10:05,C0575,P028,1,39000,0.0,completed,app
O008442,1,2026-06-20T13:18,C0594,P028,1,39000,0.0,cancelled,app
O008443,1,2026-06-20T08:57,C0579,P028,1,39000,0.0,completed,app
O008443,2,2026-06-20T08:57,C0579,P040,1,44000,0.0,completed,app
O008444,1,2026-06-21T16:00,C0214,P042,1,59499,0.3,completed,app
O008444,2,2026-06-21T16:00,C0214,P056,1,42700,0.3,completed,app
O008445,1,2026-06-21T21:13,C0240,P043,1,91000,0.0,completed,app
O008445,2,2026-06-21T21:13,C0240,P043,1,91000,0.0,completed,app
O008446,1,2026-06-21T09:34,C0537,P043,1,91000,0.0,completed,web
O008447,1,2026-06-21T12:27,C0595,P040,1,44000,0.0,completed,app
O008448,1,2026-06-21T16:22,C0417,P055,3,61599,0.3,completed,app
O008448,2,2026-06-21T16:22,C0417,P042,2,59499,0.3,completed,app
O008448,3,2026-06-21T16:22,C0417,P049,1,54600,0.3,completed,app
O008449,1,2026-06-21T17:23,C0411,P066,1,77000,0.3,completed,web
O008449,2,2026-06-21T17:23,C0411,P048,1,92000,0.0,completed,web
O008450,1,2026-06-21T18:10,C0277,P071,1,133000,0.0,completed,app
O008450,2,2026-06-21T18:10,C0277,P065,1,83300,0.3,completed,app
O008451,1,2026-06-21T14:20,C0570,P042,1,59499,0.3,completed,web
O008452,1,2026-06-21T16:27,C0089,P072,1,95000,0.0,completed,app
O008453,1,2026-06-21T14:31,C0220,P030,1,62000,0.0,returned,app
O008454,1,2026-06-21T15:22,C0467,P062,1,86000,0.0,completed,app
O008455,1,2026-06-21T22:18,C0277,P064,1,127000,0.0,completed,app
O008455,2,2026-06-21T22:18,C0277,P044,1,59499,0.3,completed,app
O008456,1,2026-06-21T04:09,C0600,P055,1,61599,0.3,completed,app
O008456,2,2026-06-21T04:09,C0600,P046,1,41300,0.3,completed,app
O008457,1,2026-06-21T17:50,C0114,P028,1,39000,0.0,completed,app
O008458,1,2026-06-21T11:05,C0100,P078,1,75600,0.3,completed,web
O008458,2,2026-06-21T11:05,C0100,P072,1,95000,0.0,completed,web
O008459,1,2026-06-21T16:36,C0318,P044,1,59499,0.3,completed,app
O008460,1,2026-06-21T19:18,C0481,P020,1,41000,0.0,completed,web
O008460,2,2026-06-21T19:18,C0481,P028,1,39000,0.0,completed,web
O008461,1,2026-06-21T12:32,C0458,P022,1,36000,0.0,completed,web
O008462,1,2026-06-21T16:55,C0011,P040,1,44000,0.0,completed,app
O008463,1,2026-06-21T23:48,C0279,P007,1,262000,0.0,completed,app
O008464,1,2026-06-21T19:34,C0455,P050,1,84000,0.0,completed,web
O008465,1,2026-06-21T13:16,C0182,P038,1,38000,0.0,completed,app
O008466,1,2026-06-21T08:06,C0595,P020,1,41000,0.0,completed,web
O008466,2,2026-06-21T08:06,C0595,P040,1,44000,0.0,completed,web
O008466,3,2026-06-21T08:06,C0595,P028,1,39000,0.0,completed,web
O008467,1,2026-06-21T10:41,C0418,P012,1,138000,0.0,completed,app
O008468,1,2026-06-21T10:40,C0600,P055,1,61599,0.3,completed,app
O008469,1,2026-06-21T14:18,C0258,P027,1,63000,0.0,completed,web
O008470,1,2026-06-21T16:47,C0192,P039,1,45000,0.0,completed,app
O008471,1,2026-06-21T16:19,C0577,P055,1,61599,0.3,completed,app
O008472,1,2026-06-21T19:47,C0121,P055,1,61599,0.3,completed,web
O008473,1,2026-06-21T15:47,C0366,P040,1,44000,0.0,cancelled,web
O008474,1,2026-06-21T12:15,C0146,P049,1,54600,0.3,completed,app
O008475,1,2026-06-21T14:54,C0186,P009,1,135800,0.3,completed,app
O008476,1,2026-06-21T14:47,C0400,P027,1,63000,0.0,completed,web
O008477,1,2026-06-21T13:19,C0320,P011,1,212000,0.2,completed,app
O008478,1,2026-06-21T14:22,C0570,P044,1,59499,0.3,completed,web
O008479,1,2026-06-21T18:52,C0131,P055,1,61599,0.3,completed,web
O008479,2,2026-06-21T18:52,C0131,P005,1,227000,0.0,completed,web
O008480,1,2026-06-21T18:01,C0400,P029,1,39000,0.0,completed,app
O008481,1,2026-06-21T18:40,C0397,P027,1,63000,0.0,completed,app
O008481,2,2026-06-21T18:40,C0397,P021,1,72000,0.0,completed,app
O008482,1,2026-06-21T18:47,C0190,P052,1,74000,0.0,completed,app
O008483,1,2026-06-21T15:18,C0279,P004,1,157000,0.0,completed,app
O008484,1,2026-06-21T09:45,C0220,P055,1,61599,0.3,completed,app
O008485,1,2026-06-21T16:19,C0502,P040,1,44000,0.0,completed,web
O008485,2,2026-06-21T16:19,C0502,P020,1,41000,0.0,completed,web
O008486,1,2026-06-21T16:06,C0209,P013,1,271000,0.0,cancelled,app
O008486,2,2026-06-21T16:06,C0209,P034,1,57000,0.0,cancelled,app
O008487,1,2026-06-21T16:55,C0112,P049,1,54600,0.3,completed,web
O008488,1,2026-06-21T18:42,C0311,P055,1,61599,0.3,completed,web
O008489,1,2026-06-21T07:44,C0339,P052,1,74000,0.0,completed,app
O008490,1,2026-06-21T19:02,C0361,P049,1,54600,0.3,completed,web
O008491,1,2026-06-21T14:28,C0249,P043,1,91000,0.0,completed,app
O008491,2,2026-06-21T14:28,C0249,P036,1,65000,0.0,completed,app
O008491,3,2026-06-21T14:28,C0249,P055,1,61599,0.3,completed,app
O008492,1,2026-06-21T16:15,C0259,P021,1,72000,0.0,completed,web
O008492,2,2026-06-21T16:15,C0259,P028,1,39000,0.0,completed,web
O008493,1,2026-06-21T08:09,C0423,P040,1,44000,0.0,completed,web
O008494,1,2026-06-21T16:29,C0136,P055,1,61599,0.3,completed,app
O008495,1,2026-06-21T13:41,C0240,P048,1,92000,0.0,completed,web
O008496,1,2026-06-21T16:11,C0400,P072,1,95000,0.0,completed,app
O008496,2,2026-06-21T16:11,C0400,P029,1,39000,0.0,completed,app
O008497,1,2026-06-21T17:39,C0068,P060,1,57399,0.3,completed,app
O008497,2,2026-06-21T17:39,C0068,P059,1,66500,0.3,completed,app
O008498,1,2026-06-21T15:39,C0467,P040,1,44000,0.0,completed,web
O008499,1,2026-06-21T16:27,C0426,P059,1,66500,0.3,completed,web
O008500,1,2026-06-21T23:40,C0066,P010,1,263000,0.0,completed,app
O008501,1,2026-06-21T10:03,C0110,P043,1,91000,0.0,completed,web
O008501,2,2026-06-21T10:03,C0110,P042,1,59499,0.3,completed,web
O008502,1,2026-06-21T20:03,C0265,P037,1,49000,0.0,completed,web
O008503,1,2026-06-21T23:59,C0258,P073,1,52500,0.3,completed,web
O008504,1,2026-06-21T15:21,C0277,P064,1,127000,0.0,completed,app
O008504,2,2026-06-21T15:21,C0277,P069,1,122000,0.0,completed,app
O008505,1,2026-06-21T14:49,C0186,P008,1,279000,0.0,completed,web
O008506,1,2026-06-21T11:06,C0277,P003,1,95200,0.3,completed,web
O008506,2,2026-06-21T11:06,C0277,P043,1,91000,0.0,completed,web
O008507,1,2026-06-21T17:57,C0259,P073,1,52500,0.3,completed,web
O008507,2,2026-06-21T17:57,C0259,P043,1,91000,0.0,completed,web
O008508,1,2026-06-21T17:02,C0182,P040,1,44000,0.0,completed,app
O008509,1,2026-06-21T15:10,C0582,P027,1,63000,0.0,completed,app
O008510,1,2026-06-21T13:37,C0277,P077,1,55200,0.2,completed,app
O008511,1,2026-06-21T14:18,C0467,P052,1,74000,0.0,completed,app
O008511,2,2026-06-21T14:18,C0467,P008,1,279000,0.0,completed,app
O008512,1,2026-06-21T16:18,C0587,P017,1,274000,0.0,completed,app
O008512,2,2026-06-21T16:18,C0587,P077,1,55200,0.2,completed,app
O008513,1,2026-06-21T16:18,C0041,P055,1,61599,0.3,completed,web
O008514,1,2026-06-22T07:36,C0494,P008,1,279000,0.0,completed,app
O008514,2,2026-06-22T07:36,C0494,P040,3,44000,0.0,completed,app
O008515,1,2026-06-22T12:43,C0504,P079,1,115000,0.0,completed,web
O008515,2,2026-06-22T12:43,C0504,P017,1,274000,0.0,completed,web
O008516,1,2026-06-22T13:13,C0295,P061,1,115000,0.0,completed,app
O008516,2,2026-06-22T13:13,C0295,P028,1,39000,0.0,completed,app
O008517,1,2026-06-22T14:39,C0033,P066,1,77000,0.3,returned,web
O008518,1,2026-06-22T15:00,C0261,P050,1,84000,0.0,completed,web
O008519,1,2026-06-22T17:37,C0386,P047,1,58000,0.0,completed,web
O008520,1,2026-06-22T17:42,C0146,P055,1,61599,0.3,completed,app
O008520,2,2026-06-22T17:42,C0146,P043,1,91000,0.0,completed,app
O008520,3,2026-06-22T17:42,C0146,P026,1,48000,0.0,completed,app
O008521,1,2026-06-22T17:30,C0403,P040,1,44000,0.0,completed,app
O008521,2,2026-06-22T17:30,C0403,P037,1,49000,0.0,completed,app
O008521,3,2026-06-22T17:30,C0403,P017,1,274000,0.0,completed,app
O008522,1,2026-06-22T12:01,C0333,P053,1,70000,0.3,completed,web
O008523,1,2026-06-22T15:16,C0089,P055,1,61599,0.3,completed,app
O008523,2,2026-06-22T15:16,C0089,P055,1,61599,0.3,completed,app
O008524,1,2026-06-22T14:18,C0576,P028,1,39000,0.0,completed,app
O008525,1,2026-06-22T17:12,C0018,P040,1,44000,0.0,completed,app
O008526,1,2026-06-22T19:40,C0153,P037,1,49000,0.0,completed,app
O008527,1,2026-06-22T14:45,C0098,P033,1,45500,0.3,completed,web
O008528,1,2026-06-22T11:50,C0182,P028,1,39000,0.0,completed,web
O008529,1,2026-06-22T13:37,C0430,P042,1,59499,0.3,cancelled,web
O008530,1,2026-06-22T19:00,C0173,P043,1,91000,0.0,completed,web
O008531,1,2026-06-22T17:12,C0001,P032,1,31499,0.3,returned,web
O008532,1,2026-06-22T14:25,C0164,P040,1,44000,0.0,completed,app
O008533,1,2026-06-22T12:53,C0182,P014,1,142100,0.3,completed,app
O008534,1,2026-06-22T09:23,C0279,P040,1,44000,0.0,completed,app
O008535,1,2026-06-22T16:07,C0451,P020,1,41000,0.0,completed,app
O008535,2,2026-06-22T16:07,C0451,P043,1,91000,0.0,completed,app
O008536,1,2026-06-22T20:48,C0181,P064,1,127000,0.0,completed,app
O008537,1,2026-06-22T09:41,C0164,P064,1,127000,0.0,completed,web
O008538,1,2026-06-22T17:43,C0333,P055,1,61599,0.3,completed,app
O008539,1,2026-06-22T13:06,C0479,P019,1,37000,0.0,completed,app
O008539,2,2026-06-22T13:06,C0479,P069,1,122000,0.0,completed,app
O008540,1,2026-06-22T18:07,C0595,P023,1,53000,0.0,completed,app
O008541,1,2026-06-22T14:31,C0153,P039,1,45000,0.0,completed,app
O008542,1,2026-06-22T19:39,C0207,P008,1,279000,0.0,completed,web
O008543,1,2026-06-22T17:26,C0113,P014,1,142100,0.3,returned,web
O008544,1,2026-06-22T17:49,C0206,P009,1,135800,0.3,completed,web
O008544,2,2026-06-22T17:49,C0206,P038,1,38000,0.0,completed,web
O008544,3,2026-06-22T17:49,C0206,P010,1,263000,0.0,completed,web
O008545,1,2026-06-22T11:20,C0373,P006,1,275000,0.0,cancelled,web
O008546,1,2026-06-22T17:08,C0388,P040,1,44000,0.0,completed,web
O008547,1,2026-06-22T10:35,C0512,P027,1,63000,0.0,completed,app
O008548,1,2026-06-22T08:18,C0077,P057,1,64399,0.3,completed,app
O008548,2,2026-06-22T08:18,C0077,P055,1,61599,0.3,completed,app
O008549,1,2026-06-22T17:47,C0294,P040,1,44000,0.0,completed,app
O008550,1,2026-06-22T14:46,C0350,P059,1,66500,0.3,completed,app
O008550,2,2026-06-22T14:46,C0350,P072,1,95000,0.0,completed,app
O008550,3,2026-06-22T14:46,C0350,P001,1,193000,0.0,completed,app
O008551,1,2026-06-22T20:23,C0274,P055,1,61599,0.3,completed,app
O008551,2,2026-06-22T20:23,C0274,P008,1,279000,0.0,completed,app
O008552,1,2026-06-22T20:32,C0277,P013,1,271000,0.0,completed,app
O008552,2,2026-06-22T20:32,C0277,P036,1,65000,0.0,completed,app
O008553,1,2026-06-22T09:09,C0074,P055,1,61599,0.3,completed,web
O008554,1,2026-06-22T13:03,C0412,P017,1,274000,0.0,returned,web
O008555,1,2026-06-22T18:42,C0240,P052,1,74000,0.0,completed,web
O008555,2,2026-06-22T18:42,C0240,P055,1,61599,0.3,completed,web
O008556,1,2026-06-22T15:35,C0265,P040,1,44000,0.0,completed,web
O008557,1,2026-06-22T17:47,C0502,P037,1,49000,0.0,returned,app
O008558,1,2026-06-22T10:08,C0209,P020,1,41000,0.0,completed,app
O008558,2,2026-06-22T10:08,C0209,P052,1,74000,0.0,completed,app
O008559,1,2026-06-22T17:24,C0296,P072,1,95000,0.0,completed,app
O008560,1,2026-06-22T14:22,C0167,P040,1,44000,0.0,completed,app
O008561,1,2026-06-22T15:53,C0481,P035,1,49000,0.0,completed,web
O008561,2,2026-06-22T15:53,C0481,P024,1,55000,0.0,completed,web
O008562,1,2026-06-22T20:37,C0220,P027,1,63000,0.0,completed,app
O008563,1,2026-06-22T15:44,C0182,P020,1,41000,0.0,completed,app
O008564,1,2026-06-22T20:50,C0434,P040,1,44000,0.0,completed,app
O008565,1,2026-06-22T17:43,C0024,P057,1,64399,0.3,completed,web
O008566,1,2026-06-22T20:21,C0136,P076,1,70700,0.3,completed,app
O008566,2,2026-06-22T20:21,C0136,P073,1,52500,0.3,completed,app
O008566,3,2026-06-22T20:21,C0136,P073,1,52500,0.3,completed,app
O008567,1,2026-06-23T19:34,C0167,P055,1,61599,0.3,returned,app
O008567,2,2026-06-23T19:34,C0167,P040,1,44000,0.0,returned,app
O008567,3,2026-06-23T19:34,C0167,P069,1,122000,0.0,returned,app
O008568,1,2026-06-23T12:03,C0458,P074,2,74900,0.3,completed,web
O008568,2,2026-06-23T12:03,C0458,P070,1,114000,0.0,completed,web
O008568,3,2026-06-23T12:03,C0458,P042,3,59499,0.3,completed,web
O008569,1,2026-06-23T10:16,C0175,P058,1,69300,0.3,completed,web
O008570,1,2026-06-23T12:04,C0521,P013,1,271000,0.0,completed,web
O008571,1,2026-06-23T12:05,C0150,P055,1,61599,0.3,completed,web
O008572,1,2026-06-23T11:31,C0406,P069,1,122000,0.0,completed,web
O008572,2,2026-06-23T11:31,C0406,P017,1,274000,0.0,completed,web
O008573,1,2026-06-23T20:42,C0307,P038,1,38000,0.0,completed,web
O008574,1,2026-06-23T14:51,C0559,P001,1,193000,0.0,cancelled,web
O008575,1,2026-06-23T15:18,C0299,P059,1,66500,0.3,completed,app
O008575,2,2026-06-23T15:18,C0299,P030,1,62000,0.0,completed,app
O008576,1,2026-06-23T10:27,C0206,P008,1,279000,0.0,completed,web
O008577,1,2026-06-23T16:05,C0312,P021,1,72000,0.0,completed,web
O008578,1,2026-06-23T21:51,C0397,P023,1,53000,0.0,completed,app
O008579,1,2026-06-23T15:08,C0455,P043,1,91000,0.0,completed,web
O008580,1,2026-06-23T16:29,C0239,P052,1,74000,0.0,completed,web
O008581,1,2026-06-23T17:29,C0550,P014,2,142100,0.3,completed,web
O008582,1,2026-06-23T16:43,C0148,P006,1,275000,0.0,completed,app
O008582,2,2026-06-23T16:43,C0148,P001,1,193000,0.0,completed,app
O008582,3,2026-06-23T16:43,C0148,P015,1,222000,0.0,completed,app
O008583,1,2026-06-23T18:07,C0077,P055,1,61599,0.3,completed,web
O008583,2,2026-06-23T18:07,C0077,P055,1,61599,0.3,completed,web
O008584,1,2026-06-23T11:32,C0271,P021,1,72000,0.0,completed,app
O008584,2,2026-06-23T11:32,C0271,P064,1,127000,0.0,completed,app
O008585,1,2026-06-23T23:30,C0450,P043,1,91000,0.0,completed,app
O008586,1,2026-06-23T18:59,C0179,P049,3,54600,0.3,completed,app
O008587,1,2026-06-23T12:25,C0398,P008,1,279000,0.0,completed,app
O008588,1,2026-06-23T15:59,C0112,P071,1,133000,0.0,completed,web
O008589,1,2026-06-23T10:25,C0333,P042,1,59499,0.3,completed,web
O008590,1,2026-06-23T15:40,C0596,P064,1,127000,0.0,completed,web
O008591,1,2026-06-23T12:55,C0418,P055,1,61599,0.3,completed,web
O008592,1,2026-06-23T14:29,C0500,P037,1,49000,0.0,completed,app
O008593,1,2026-06-23T18:00,C0006,P009,1,135800,0.3,completed,app
O008594,1,2026-06-23T10:26,C0420,P063,1,124000,0.0,cancelled,web
O008595,1,2026-06-23T17:40,C0157,P064,1,127000,0.0,completed,web
O008596,1,2026-06-23T20:23,C0418,P055,1,61599,0.3,cancelled,web
O008597,1,2026-06-23T21:32,C0110,P055,1,61599,0.3,completed,app
O008598,1,2026-06-23T14:59,C0595,P034,1,57000,0.0,completed,app
O008599,1,2026-06-23T23:07,C0600,P040,1,44000,0.0,completed,app
O008599,2,2026-06-23T23:07,C0600,P055,1,61599,0.3,completed,app
O008600,1,2026-06-23T13:01,C0295,P040,1,44000,0.0,returned,app
O008601,1,2026-06-23T21:17,C0383,P001,1,193000,0.0,completed,app
O008602,1,2026-06-23T13:00,C0545,P073,1,52500,0.3,completed,app
O008603,1,2026-06-23T13:06,C0283,P040,1,44000,0.0,completed,app
O008603,2,2026-06-23T13:06,C0283,P055,1,61599,0.3,completed,app
O008604,1,2026-06-23T12:37,C0206,P040,1,44000,0.0,completed,web
O008605,1,2026-06-23T14:44,C0579,P040,1,44000,0.0,completed,app
O008606,1,2026-06-23T12:00,C0033,P061,1,115000,0.0,completed,web
O008606,2,2026-06-23T12:00,C0033,P071,1,133000,0.0,completed,web
O008606,3,2026-06-23T12:00,C0033,P029,1,39000,0.0,completed,web
O008607,1,2026-06-23T17:45,C0282,P073,1,52500,0.3,completed,web
O008607,2,2026-06-23T17:45,C0282,P033,1,45500,0.3,completed,web
O008608,1,2026-06-23T19:29,C0570,P029,1,39000,0.0,completed,web
O008609,1,2026-06-23T14:35,C0325,P064,1,127000,0.0,completed,web
O008610,1,2026-06-23T20:28,C0279,P036,1,65000,0.0,completed,app
O008611,1,2026-06-23T20:38,C0471,P079,1,115000,0.0,completed,web
O008612,1,2026-06-23T11:48,C0274,P038,1,38000,0.0,completed,app
O008613,1,2026-06-23T17:47,C0353,P039,1,45000,0.0,completed,app
O008613,2,2026-06-23T17:47,C0353,P021,1,72000,0.0,completed,app
O008614,1,2026-06-23T14:11,C0101,P027,1,63000,0.0,completed,app
O008615,1,2026-06-24T14:37,C0109,P029,1,39000,0.0,returned,app
O008615,2,2026-06-24T14:37,C0109,P055,1,61599,0.3,returned,app
O008616,1,2026-06-24T13:17,C0115,P055,1,61599,0.3,completed,app
O008617,1,2026-06-24T17:44,C0011,P055,1,61599,0.3,returned,app
O008617,2,2026-06-24T17:44,C0011,P019,1,37000,0.0,returned,app
O008617,3,2026-06-24T17:44,C0011,P043,1,91000,0.0,returned,app
O008618,1,2026-06-24T11:08,C0230,P030,2,62000,0.0,completed,web
O008619,1,2026-06-24T15:21,C0080,P033,1,45500,0.3,completed,app
O008620,1,2026-06-24T16:19,C0463,P055,1,61599,0.3,completed,web
O008621,1,2026-06-24T08:11,C0459,P013,1,271000,0.0,completed,web
O008622,1,2026-06-24T18:25,C0473,P052,1,74000,0.0,completed,web
O008623,1,2026-06-24T16:56,C0010,P040,1,44000,0.0,completed,web
O008624,1,2026-06-24T13:28,C0579,P008,1,279000,0.0,completed,app
O008624,2,2026-06-24T13:28,C0579,P055,1,61599,0.3,completed,app
O008624,3,2026-06-24T13:28,C0579,P028,1,39000,0.0,completed,app
O008625,1,2026-06-24T12:46,C0436,P067,1,88000,0.2,completed,app
O008625,2,2026-06-24T12:46,C0436,P053,1,70000,0.3,completed,app
O008626,1,2026-06-24T20:49,C0123,P021,1,72000,0.0,completed,web
O008627,1,2026-06-24T15:20,C0577,P037,1,49000,0.0,completed,app
O008627,2,2026-06-24T15:20,C0577,P049,1,54600,0.3,completed,app
O008628,1,2026-06-24T11:30,C0495,P052,3,74000,0.0,completed,web
O008629,1,2026-06-24T06:02,C0186,P001,1,193000,0.0,completed,app
O008629,2,2026-06-24T06:02,C0186,P061,1,115000,0.0,completed,app
O008630,1,2026-06-24T15:43,C0357,P045,1,64000,0.0,completed,app
O008631,1,2026-06-24T12:59,C0357,P040,1,44000,0.0,returned,web
O008632,1,2026-06-24T11:49,C0595,P042,1,59499,0.3,completed,app
O008633,1,2026-06-24T16:11,C0163,P011,2,185500,0.3,completed,app
O008634,1,2026-06-24T15:06,C0124,P040,1,44000,0.0,completed,app
O008635,1,2026-06-24T12:50,C0350,P066,1,77000,0.3,completed,app
O008635,2,2026-06-24T12:50,C0350,P061,1,115000,0.0,completed,app
O008636,1,2026-06-24T09:53,C0423,P055,1,61599,0.3,completed,web
O008637,1,2026-06-24T13:16,C0330,P074,1,74900,0.3,completed,web
O008638,1,2026-06-24T20:55,C0018,P049,1,54600,0.3,completed,app
O008639,1,2026-06-24T12:06,C0442,P001,1,193000,0.0,completed,web
O008640,1,2026-06-24T17:20,C0213,P040,1,44000,0.0,completed,web
O008640,2,2026-06-24T17:20,C0213,P080,1,109000,0.0,completed,web
O008641,1,2026-06-24T11:42,C0057,P066,1,77000,0.3,completed,web
O008641,2,2026-06-24T11:42,C0057,P045,1,64000,0.0,completed,web
O008642,1,2026-06-24T15:38,C0493,P009,1,135800,0.3,completed,web
O008642,2,2026-06-24T15:38,C0493,P055,1,61599,0.3,completed,web
O008643,1,2026-06-24T09:31,C0477,P055,1,61599,0.3,completed,app
O008643,2,2026-06-24T09:31,C0477,P055,1,61599,0.3,completed,app
O008644,1,2026-06-24T14:37,C0010,P028,1,39000,0.0,completed,web
O008645,1,2026-06-24T22:05,C0444,P011,1,185500,0.3,completed,web
O008646,1,2026-06-24T15:28,C0482,P008,1,279000,0.0,completed,web
O008646,2,2026-06-24T15:28,C0482,P080,1,109000,0.0,completed,web
O008647,1,2026-06-24T13:35,C0011,P040,1,44000,0.0,completed,app
O008647,2,2026-06-24T13:35,C0011,P040,1,44000,0.0,completed,app
O008648,1,2026-06-24T17:28,C0577,P060,1,57399,0.3,completed,app
O008648,2,2026-06-24T17:28,C0577,P042,1,59499,0.3,completed,app
O008648,3,2026-06-24T17:28,C0577,P044,1,59499,0.3,completed,app
O008649,1,2026-06-24T18:41,C0040,P039,3,45000,0.0,completed,web
O008649,2,2026-06-24T18:41,C0040,P040,2,44000,0.0,completed,web
O008650,1,2026-06-24T12:20,C0502,P017,1,274000,0.0,completed,web
O008650,2,2026-06-24T12:20,C0502,P042,1,59499,0.3,completed,web
O008651,1,2026-06-24T13:14,C0468,P053,1,70000,0.3,completed,web
