session_id,page,element,x,y,device
S008249,product_detail,main_image,494,580,app
S008249,product_detail,main_image,399,590,app
S008250,product_detail,add_to_cart,1037,945,app
S008250,product_detail,main_image,570,876,app
S008251,product_detail,thumbnails,185,907,app
S008252,product_detail,reviews_tab,836,1246,app
S008252,product_detail,main_image,533,416,app
S008252,product_detail,reviews_tab,566,1271,app
S008253,product_detail,detail_text,794,1761,mobile
S008254,product_detail,add_to_cart,996,936,app
S008254,product_detail,size_chart,907,705,app
S008255,product_detail,thumbnails,101,798,app
S008255,product_detail,main_image,444,554,app
S008256,product_detail,add_to_cart,1057,951,app
S008256,product_detail,wishlist,1100,937,app
S008256,product_detail,main_image,359,671,app
S008256,product_detail,add_to_cart,965,934,app
S008257,product_detail,add_to_cart,1114,947,app
S008257,product_detail,main_image,355,427,app
S008257,product_detail,add_to_cart,1023,929,app
S008257,product_detail,reviews_tab,785,1265,app
S008258,product_detail,add_to_cart,1015,940,mobile
S008258,product_detail,main_image,353,649,mobile
S008258,product_detail,detail_text,559,1922,mobile
S008258,product_detail,size_chart,882,697,mobile
S008258,product_detail,reviews_tab,865,1273,mobile
S008258,product_detail,coupon_banner,942,192,mobile
S008259,product_detail,reviews_tab,691,1216,mobile
S008259,product_detail,add_to_cart,1021,936,mobile
S008260,product_detail,main_image,235,343,app
S008260,product_detail,add_to_cart,953,928,app
S008260,product_detail,thumbnails,197,845,app
S008263,product_detail,coupon_banner,845,164,mobile
S008263,product_detail,add_to_cart,969,954,mobile
S008263,product_detail,add_to_cart,1207,924,mobile
S008264,product_detail,main_image,588,837,mobile
S008264,product_detail,reviews_tab,570,1301,mobile
S008264,product_detail,thumbnails,133,908,mobile
S008264,product_detail,reviews_tab,793,1218,mobile
S008264,product_detail,main_image,430,464,mobile
S008264,product_detail,main_image,423,565,mobile
S008264,product_detail,add_to_cart,981,946,mobile
S008264,product_detail,add_to_cart,1044,921,mobile
S008264,product_detail,add_to_cart,784,955,mobile
S008265,product_detail,add_to_cart,906,937,mobile
S008267,product_detail,main_image,306,499,app
S008267,product_detail,reviews_tab,584,1223,app
S008268,product_detail,main_image,398,281,mobile
S008268,product_detail,main_image,517,308,mobile
S008268,product_detail,reviews_tab,897,1236,mobile
S008268,product_detail,add_to_cart,1038,944,mobile
S008268,product_detail,main_image,299,566,mobile
S008268,product_detail,size_chart,886,724,mobile
S008273,product_detail,main_image,444,719,mobile
S008274,product_detail,reviews_tab,714,1242,app
S008274,product_detail,main_image,553,477,app
S008274,product_detail,reviews_tab,458,1244,app
S008274,product_detail,reviews_tab,938,1244,app
S008274,product_detail,coupon_banner,1160,206,app
S008275,product_detail,main_image,433,534,mobile
S008276,product_detail,reviews_tab,693,1251,desktop
S008276,product_detail,size_chart,841,716,desktop
S008278,product_detail,detail_text,438,1300,app
S008278,product_detail,main_image,305,797,app
S008278,product_detail,reviews_tab,650,1254,app
S008280,product_detail,main_image,287,430,mobile
S008280,product_detail,main_image,515,600,mobile
S008281,product_detail,size_chart,955,693,mobile
S008282,product_detail,size_chart,886,723,app
S008283,product_detail,reviews_tab,456,1286,mobile
S008283,product_detail,thumbnails,176,838,mobile
S008284,product_detail,thumbnails,130,666,desktop
S008285,product_detail,size_chart,975,670,desktop
S008285,product_detail,main_image,407,337,desktop
S008285,product_detail,detail_text,990,2599,desktop
S008286,product_detail,thumbnails,211,764,app
S008286,product_detail,wishlist,1105,914,app
S008286,product_detail,add_to_cart,1158,888,app
S008286,product_detail,size_chart,810,681,app
S008287,product_detail,detail_text,652,1911,mobile
S008287,product_detail,reviews_tab,777,1263,mobile
S008288,product_detail,reviews_tab,661,1232,app
S008289,product_detail,main_image,423,294,app
S008289,product_detail,detail_text,337,1592,app
S008289,product_detail,thumbnails,213,743,app
S008290,product_detail,size_chart,979,664,mobile
S008290,product_detail,coupon_banner,632,234,mobile
S008292,product_detail,main_image,583,781,app
S008292,product_detail,detail_text,719,1814,app
S008292,product_detail,add_to_cart,925,918,app
S008293,product_detail,size_chart,840,682,app
S008294,product_detail,add_to_cart,1126,929,desktop
S008294,product_detail,main_image,279,441,desktop
S008296,product_detail,size_chart,794,707,app
S008297,product_detail,main_image,511,412,mobile
S008298,product_detail,main_image,358,734,desktop
S008298,product_detail,add_to_cart,956,910,desktop
S008298,product_detail,size_chart,834,712,desktop
S008299,product_detail,main_image,499,423,app
S008300,product_detail,add_to_cart,1118,931,app
S008300,product_detail,detail_text,816,1362,app
S008301,product_detail,main_image,624,640,app
S008301,product_detail,main_image,408,288,app
S008301,product_detail,thumbnails,112,707,app
S008301,product_detail,main_image,625,651,app
S008304,product_detail,size_chart,841,646,mobile
S008304,product_detail,thumbnails,157,884,mobile
S008305,product_detail,reviews_tab,733,1255,mobile
S008305,product_detail,coupon_banner,686,145,mobile
S008306,product_detail,main_image,591,325,app
S008306,product_detail,main_image,291,600,app
S008306,product_detail,detail_text,253,1690,app
S008306,product_detail,wishlist,1143,897,app
S008307,product_detail,add_to_cart,1129,899,mobile
S008307,product_detail,detail_text,535,1562,mobile
S008308,product_detail,wishlist,1150,922,mobile
S008308,product_detail,add_to_cart,1077,912,mobile
S008308,product_detail,reviews_tab,578,1248,mobile
S008308,product_detail,add_to_cart,919,904,mobile
S008309,product_detail,main_image,472,707,app
S008309,product_detail,detail_text,722,1722,app
S008310,product_detail,wishlist,1133,909,mobile
S008310,product_detail,thumbnails,116,756,mobile
S008310,product_detail,size_chart,918,705,mobile
S008311,product_detail,reviews_tab,725,1232,app
S008311,product_detail,main_image,332,559,app
S008312,product_detail,reviews_tab,673,1251,app
S008312,product_detail,reviews_tab,621,1259,app
S008313,product_detail,size_chart,841,671,app
S008313,product_detail,add_to_cart,981,971,app
S008314,product_detail,reviews_tab,628,1247,mobile
S008314,product_detail,reviews_tab,617,1251,mobile
S008316,product_detail,reviews_tab,406,1207,mobile
S008318,product_detail,main_image,454,625,app
S008318,product_detail,add_to_cart,943,934,app
S008319,product_detail,add_to_cart,956,922,mobile
S008319,product_detail,detail_text,1029,1848,mobile
S008319,product_detail,detail_text,504,1963,mobile
S008320,product_detail,add_to_cart,978,948,app
S008320,product_detail,size_chart,846,660,app
S008320,product_detail,reviews_tab,837,1254,app
S008321,product_detail,main_image,286,752,mobile
S008321,product_detail,detail_text,3,1745,mobile
S008321,product_detail,main_image,637,832,mobile
S008321,product_detail,add_to_cart,1070,941,mobile
S008321,product_detail,add_to_cart,992,897,mobile
S008321,product_detail,wishlist,1136,892,mobile
S008321,product_detail,add_to_cart,1089,890,mobile
S008321,product_detail,main_image,564,213,mobile
S008322,product_detail,size_chart,886,702,mobile
S008323,product_detail,main_image,294,112,mobile
S008323,product_detail,add_to_cart,993,880,mobile
S008323,product_detail,coupon_banner,658,213,mobile
S008323,product_detail,reviews_tab,812,1247,mobile
S008323,product_detail,add_to_cart,1165,940,mobile
S008323,product_detail,main_image,334,793,mobile
S008323,product_detail,thumbnails,187,754,mobile
S008324,product_detail,main_image,449,437,app
S008324,product_detail,add_to_cart,1049,916,app
S008325,product_detail,size_chart,877,701,mobile
S008325,product_detail,size_chart,921,707,mobile
S008325,product_detail,reviews_tab,531,1230,mobile
S008325,product_detail,main_image,539,594,mobile
S008326,product_detail,coupon_banner,1163,198,app
S008326,product_detail,reviews_tab,518,1277,app
S008329,product_detail,size_chart,916,724,desktop
S008329,product_detail,add_to_cart,1128,925,desktop
S008329,product_detail,wishlist,1111,935,desktop
S008329,product_detail,main_image,453,644,desktop
S008329,product_detail,size_chart,793,667,desktop
S008329,product_detail,main_image,359,689,desktop
S008329,product_detail,size_chart,935,735,desktop
S008331,product_detail,thumbnails,187,587,app
S008331,product_detail,size_chart,1007,722,app
S008332,product_detail,reviews_tab,625,1242,app
S008332,product_detail,reviews_tab,451,1247,app
S008332,product_detail,reviews_tab,1059,1224,app
S008333,product_detail,main_image,460,485,app
S008333,product_detail,coupon_banner,741,174,app
S008333,product_detail,main_image,514,579,app
S008333,product_detail,detail_text,602,1930,app
S008333,product_detail,detail_text,437,1789,app
S008334,product_detail,size_chart,940,685,app
S008334,product_detail,size_chart,970,726,app
S008335,product_detail,main_image,216,374,mobile
S008335,product_detail,size_chart,932,682,mobile
S008335,product_detail,main_image,219,456,mobile
S008335,product_detail,main_image,295,562,mobile
S008336,product_detail,detail_text,436,1960,app
S008336,product_detail,add_to_cart,1101,889,app
S008337,product_detail,reviews_tab,682,1247,desktop
S008337,product_detail,size_chart,928,674,desktop
S008339,product_detail,size_chart,856,677,desktop
S008340,product_detail,add_to_cart,931,898,app
S008340,product_detail,main_image,287,777,app
S008340,product_detail,size_chart,975,684,app
S008340,product_detail,coupon_banner,471,237,app
S008341,product_detail,size_chart,952,727,desktop
S008341,product_detail,detail_text,251,1568,desktop
S008342,product_detail,add_to_cart,800,892,app
S008342,product_detail,main_image,318,735,app
S008344,product_detail,thumbnails,107,732,app
S008344,product_detail,reviews_tab,673,1245,app
S008345,product_detail,coupon_banner,929,228,app
S008345,product_detail,add_to_cart,834,960,app
S008345,product_detail,wishlist,1137,894,app
S008346,product_detail,wishlist,1097,919,desktop
S008347,product_detail,size_chart,960,682,mobile
S008347,product_detail,add_to_cart,865,887,mobile
S008347,product_detail,main_image,675,725,mobile
S008347,product_detail,add_to_cart,923,890,mobile
S008350,product_detail,reviews_tab,511,1226,mobile
S008351,product_detail,add_to_cart,942,940,mobile
S008352,product_detail,add_to_cart,895,891,app
S008352,product_detail,size_chart,927,682,app
S008353,product_detail,coupon_banner,887,176,app
S008353,product_detail,add_to_cart,1110,891,app
S008354,product_detail,add_to_cart,983,896,app
S008354,product_detail,add_to_cart,842,936,app
S008354,product_detail,thumbnails,208,653,app
S008355,product_detail,main_image,602,431,app
S008356,product_detail,thumbnails,96,701,app
S008358,product_detail,add_to_cart,1051,928,mobile
S008359,product_detail,main_image,408,544,mobile
S008359,product_detail,add_to_cart,953,962,mobile
S008359,product_detail,add_to_cart,1149,953,mobile
S008359,product_detail,main_image,323,667,mobile
S008360,product_detail,thumbnails,77,764,app
S008360,product_detail,main_image,364,254,app
S008361,product_detail,size_chart,1014,706,mobile
S008361,product_detail,reviews_tab,708,1228,mobile
S008362,product_detail,reviews_tab,414,1227,app
S008362,product_detail,wishlist,1097,903,app
S008363,product_detail,reviews_tab,634,1229,mobile
S008363,product_detail,main_image,429,573,mobile
S008364,product_detail,size_chart,842,698,app
S008364,product_detail,main_image,387,409,app
S008365,product_detail,wishlist,1077,915,app
S008367,product_detail,main_image,317,736,mobile
S008367,product_detail,reviews_tab,346,1281,mobile
S008367,product_detail,reviews_tab,590,1268,mobile
S008367,product_detail,add_to_cart,764,916,mobile
S008369,product_detail,size_chart,965,681,app
S008369,product_detail,main_image,499,433,app
S008369,product_detail,reviews_tab,772,1244,app
S008369,product_detail,add_to_cart,1121,917,app
S008370,product_detail,thumbnails,101,658,mobile
S008370,product_detail,wishlist,1103,928,mobile
S008370,product_detail,add_to_cart,973,901,mobile
S008370,product_detail,detail_text,823,2294,mobile
S008370,product_detail,add_to_cart,1098,954,mobile
S008370,product_detail,add_to_cart,948,916,mobile
S008372,product_detail,size_chart,739,692,app
S008372,product_detail,coupon_banner,526,205,app
S008374,product_detail,thumbnails,164,858,app
S008374,product_detail,reviews_tab,538,1247,app
S008374,product_detail,main_image,648,568,app
S008374,product_detail,coupon_banner,572,199,app
S008375,product_detail,reviews_tab,465,1204,mobile
S008375,product_detail,size_chart,975,705,mobile
S008375,product_detail,thumbnails,175,735,mobile
S008375,product_detail,main_image,298,675,mobile
S008375,product_detail,main_image,510,498,mobile
S008376,product_detail,add_to_cart,988,902,desktop
S008376,product_detail,size_chart,893,695,desktop
S008376,product_detail,reviews_tab,515,1258,desktop
S008376,product_detail,main_image,307,434,desktop
S008376,product_detail,add_to_cart,968,898,desktop
S008376,product_detail,main_image,443,319,desktop
S008377,product_detail,detail_text,267,2399,mobile
S008377,product_detail,coupon_banner,817,171,mobile
S008377,product_detail,detail_text,267,2346,mobile
S008377,product_detail,coupon_banner,716,216,mobile
S008378,product_detail,reviews_tab,914,1258,app
S008378,product_detail,detail_text,358,2272,app
S008379,product_detail,reviews_tab,339,1260,desktop
S008379,product_detail,add_to_cart,1177,927,desktop
S008379,product_detail,add_to_cart,1060,951,desktop
S008379,product_detail,main_image,375,304,desktop
S008379,product_detail,size_chart,889,658,desktop
S008379,product_detail,reviews_tab,261,1285,desktop
S008382,product_detail,main_image,348,548,app
S008382,product_detail,reviews_tab,630,1266,app
S008382,product_detail,reviews_tab,648,1213,app
S008385,product_detail,main_image,339,473,app
S008387,product_detail,main_image,312,323,mobile
S008387,product_detail,main_image,422,377,mobile
S008387,product_detail,reviews_tab,680,1280,mobile
S008388,product_detail,reviews_tab,663,1247,desktop
S008388,product_detail,reviews_tab,742,1255,desktop
S008389,product_detail,add_to_cart,975,930,mobile
S008390,product_detail,detail_text,467,2304,desktop
S008390,product_detail,reviews_tab,791,1254,desktop
S008390,product_detail,main_image,433,643,desktop
S008390,product_detail,reviews_tab,1033,1216,desktop
S008391,product_detail,detail_text,457,1841,app
S008391,product_detail,reviews_tab,678,1291,app
S008391,product_detail,main_image,250,158,app
S008391,product_detail,add_to_cart,1024,981,app
S008391,product_detail,detail_text,295,1455,app
S008394,product_detail,size_chart,901,682,mobile
S008394,product_detail,detail_text,994,2087,mobile
S008394,product_detail,main_image,375,594,mobile
S008394,product_detail,main_image,513,610,mobile
S008394,product_detail,thumbnails,163,662,mobile
S008394,product_detail,detail_text,1094,1681,mobile
S008395,product_detail,wishlist,1186,899,app
S008397,product_detail,wishlist,1144,912,mobile
S008397,product_detail,size_chart,979,724,mobile
S008397,product_detail,main_image,291,529,mobile
S008397,product_detail,main_image,514,602,mobile
S008397,product_detail,reviews_tab,503,1250,mobile
S008397,product_detail,main_image,494,542,mobile
S008397,product_detail,main_image,409,406,mobile
S008398,product_detail,size_chart,935,707,app
S008399,product_detail,reviews_tab,372,1266,app
S008399,product_detail,detail_text,229,1773,app
S008399,product_detail,reviews_tab,790,1214,app
S008400,product_detail,size_chart,951,705,mobile
S008400,product_detail,reviews_tab,523,1245,mobile
S008400,product_detail,detail_text,711,2416,mobile
S008401,product_detail,reviews_tab,529,1249,app
S008401,product_detail,size_chart,978,736,app
S008403,product_detail,main_image,562,139,mobile
S008403,product_detail,main_image,577,252,mobile
S008404,product_detail,main_image,412,742,app
S008404,product_detail,main_image,364,306,app
S008404,product_detail,add_to_cart,1133,953,app
S008405,product_detail,main_image,512,548,desktop
S008405,product_detail,size_chart,902,657,desktop
S008405,product_detail,wishlist,1157,931,desktop
S008408,product_detail,main_image,374,730,mobile
S008408,product_detail,main_image,373,709,mobile
S008409,product_detail,main_image,545,327,app
S008409,product_detail,wishlist,1157,925,app
S008410,product_detail,thumbnails,155,647,app
S008411,product_detail,size_chart,796,683,desktop
S008411,product_detail,reviews_tab,1083,1247,desktop
S008411,product_detail,main_image,498,487,desktop
S008411,product_detail,size_chart,962,657,desktop
S008411,product_detail,add_to_cart,1016,913,desktop
S008414,product_detail,thumbnails,164,880,mobile
S008414,product_detail,reviews_tab,585,1256,mobile
S008414,product_detail,main_image,311,224,mobile
S008414,product_detail,wishlist,1145,955,mobile
S008415,product_detail,main_image,606,550,app
S008415,product_detail,coupon_banner,548,264,app
S008415,product_detail,reviews_tab,718,1261,app
S008415,product_detail,main_image,523,481,app
S008415,product_detail,size_chart,978,672,app
S008417,product_detail,add_to_cart,1128,935,mobile
S008417,product_detail,reviews_tab,887,1259,mobile
S008418,product_detail,main_image,583,784,app
S008418,product_detail,add_to_cart,1097,888,app
S008418,product_detail,add_to_cart,907,900,app
S008418,product_detail,main_image,741,394,app
S008418,product_detail,add_to_cart,764,940,app
S008419,product_detail,add_to_cart,1000,912,mobile
S008419,product_detail,main_image,554,552,mobile
S008419,product_detail,reviews_tab,509,1225,mobile
S008420,product_detail,main_image,266,401,app
S008420,product_detail,add_to_cart,798,911,app
S008420,product_detail,reviews_tab,767,1230,app
S008421,product_detail,reviews_tab,697,1245,app
S008421,product_detail,main_image,268,322,app
S008422,product_detail,main_image,416,499,desktop
S008423,product_detail,add_to_cart,955,901,mobile
S008424,product_detail,add_to_cart,1069,920,mobile
S008424,product_detail,main_image,288,603,mobile
S008425,product_detail,add_to_cart,962,906,app
S008425,product_detail,main_image,276,185,app
S008426,product_detail,add_to_cart,728,869,app
S008426,product_detail,reviews_tab,747,1215,app
S008426,product_detail,main_image,482,425,app
S008428,product_detail,add_to_cart,615,910,mobile
S008429,product_detail,main_image,509,456,mobile
S008430,product_detail,size_chart,951,684,mobile
S008430,product_detail,reviews_tab,648,1288,mobile
S008430,product_detail,coupon_banner,871,210,mobile
S008431,product_detail,add_to_cart,1049,904,app
S008431,product_detail,main_image,46,351,app
S008431,product_detail,size_chart,882,698,app
S008431,product_detail,reviews_tab,695,1244,app
S008432,product_detail,wishlist,1177,930,app
S008432,product_detail,detail_text,905,2038,app
S008433,product_detail,detail_text,682,1762,mobile
S008433,product_detail,add_to_cart,1039,902,mobile
S008433,product_detail,main_image,532,657,mobile
S008433,product_detail,size_chart,1025,665,mobile
S008433,product_detail,coupon_banner,939,145,mobile
S008434,product_detail,add_to_cart,1059,912,app
S008435,product_detail,add_to_cart,1070,898,app
S008435,product_detail,main_image,466,535,app
S008435,product_detail,thumbnails,208,852,app
S008435,product_detail,main_image,241,440,app
S008436,product_detail,main_image,132,417,mobile
S008437,product_detail,size_chart,773,700,app
S008437,product_detail,thumbnails,195,724,app
S008438,product_detail,size_chart,785,710,mobile
S008438,product_detail,detail_text,648,1719,mobile
S008438,product_detail,reviews_tab,360,1271,mobile
S008439,product_detail,size_chart,907,700,desktop
S008441,product_detail,add_to_cart,1112,887,mobile
S008441,product_detail,detail_text,563,1993,mobile
S008441,product_detail,size_chart,761,688,mobile
S008442,product_detail,main_image,446,304,desktop
S008442,product_detail,size_chart,1017,694,desktop
S008442,product_detail,size_chart,776,728,desktop
S008444,product_detail,main_image,305,513,mobile
S008444,product_detail,main_image,494,587,mobile
S008444,product_detail,detail_text,998,1808,mobile
S008445,product_detail,coupon_banner,388,209,mobile
S008446,product_detail,add_to_cart,1028,930,mobile
S008446,product_detail,main_image,618,675,mobile
S008446,product_detail,detail_text,645,2005,mobile
S008447,product_detail,add_to_cart,1096,904,mobile
S008447,product_detail,thumbnails,85,755,mobile
S008447,product_detail,add_to_cart,1068,912,mobile
S008447,product_detail,reviews_tab,635,1250,mobile
S008448,product_detail,add_to_cart,921,923,app
S008449,product_detail,reviews_tab,734,1250,app
S008450,product_detail,add_to_cart,973,893,mobile
S008451,product_detail,detail_text,501,2003,app
S008451,product_detail,detail_text,859,1998,app
S008451,product_detail,main_image,479,570,app
S008451,product_detail,detail_text,736,1628,app
S008451,product_detail,detail_text,97,1907,app
S008453,product_detail,main_image,408,986,app
S008453,product_detail,size_chart,829,696,app
S008455,product_detail,reviews_tab,578,1262,mobile
S008455,product_detail,main_image,384,570,mobile
S008458,product_detail,size_chart,961,671,mobile
S008458,product_detail,add_to_cart,954,899,mobile
S008458,product_detail,detail_text,856,1590,mobile
S008458,product_detail,add_to_cart,1076,884,mobile
S008458,product_detail,main_image,493,434,mobile
S008459,product_detail,main_image,466,677,app
S008459,product_detail,main_image,358,498,app
S008462,product_detail,size_chart,815,737,mobile
S008462,product_detail,main_image,419,488,mobile
S008463,product_detail,add_to_cart,1144,936,desktop
S008464,product_detail,size_chart,953,671,app
S008464,product_detail,main_image,486,663,app
S008464,product_detail,add_to_cart,1108,918,app
S008464,product_detail,reviews_tab,805,1242,app
S008464,product_detail,wishlist,1151,932,app
S008464,product_detail,main_image,313,329,app
S008465,product_detail,add_to_cart,996,891,mobile
S008465,product_detail,main_image,450,724,mobile
S008465,product_detail,coupon_banner,1236,188,mobile
S008465,product_detail,main_image,259,769,mobile
S008466,product_detail,main_image,426,477,app
S008466,product_detail,reviews_tab,803,1245,app
S008466,product_detail,main_image,543,446,app
S008466,product_detail,main_image,137,959,app
S008467,product_detail,size_chart,989,689,mobile
S008467,product_detail,add_to_cart,1270,891,mobile
S008468,product_detail,add_to_cart,1082,936,app
S008470,product_detail,add_to_cart,1016,962,mobile
S008470,product_detail,main_image,525,766,mobile
S008470,product_detail,main_image,406,670,mobile
S008470,product_detail,add_to_cart,1000,924,mobile
S008470,product_detail,add_to_cart,933,959,mobile
S008470,product_detail,main_image,616,778,mobile
S008471,product_detail,main_image,574,740,mobile
S008471,product_detail,reviews_tab,628,1245,mobile
S008472,product_detail,main_image,418,380,app
S008472,product_detail,size_chart,854,699,app
S008472,product_detail,reviews_tab,375,1268,app
S008473,product_detail,detail_text,1082,1395,mobile
S008473,product_detail,reviews_tab,628,1243,mobile
S008473,product_detail,add_to_cart,931,931,mobile
S008474,product_detail,reviews_tab,584,1229,app
S008474,product_detail,main_image,340,408,app
S008475,product_detail,size_chart,814,727,app
S008475,product_detail,reviews_tab,551,1274,app
S008475,product_detail,reviews_tab,446,1243,app
S008475,product_detail,size_chart,922,726,app
S008475,product_detail,size_chart,944,702,app
S008475,product_detail,add_to_cart,854,933,app
S008475,product_detail,reviews_tab,694,1262,app
S008475,product_detail,thumbnails,94,953,app
S008477,product_detail,reviews_tab,910,1238,app
S008478,product_detail,main_image,396,729,mobile
S008478,product_detail,main_image,270,510,mobile
S008478,product_detail,main_image,321,572,mobile
S008478,product_detail,wishlist,1156,948,mobile
S008479,product_detail,add_to_cart,858,887,desktop
S008479,product_detail,wishlist,1183,919,desktop
S008479,product_detail,add_to_cart,1011,926,desktop
S008480,product_detail,main_image,439,418,app
S008480,product_detail,size_chart,1009,674,app
S008481,product_detail,size_chart,855,680,desktop
S008481,product_detail,thumbnails,202,868,desktop
S008481,product_detail,main_image,401,502,desktop
S008483,product_detail,size_chart,689,725,mobile
S008483,product_detail,size_chart,894,752,mobile
S008483,product_detail,reviews_tab,355,1236,mobile
S008483,product_detail,thumbnails,123,666,mobile
S008483,product_detail,reviews_tab,868,1264,mobile
S008484,product_detail,main_image,265,361,mobile
S008484,product_detail,main_image,283,608,mobile
S008484,product_detail,add_to_cart,1229,908,mobile
S008484,product_detail,main_image,508,712,mobile
S008485,product_detail,wishlist,1087,921,mobile
S008486,product_detail,reviews_tab,664,1264,mobile
S008486,product_detail,detail_text,975,1429,mobile
S008486,product_detail,wishlist,1126,926,mobile
S008486,product_detail,add_to_cart,980,923,mobile
S008487,product_detail,thumbnails,138,910,mobile
S008487,product_detail,reviews_tab,695,1248,mobile
S008487,product_detail,main_image,547,407,mobile
S008487,product_detail,main_image,404,221,mobile
S008488,product_detail,wishlist,1147,944,desktop
S008488,product_detail,coupon_banner,1004,192,desktop
S008488,product_detail,reviews_tab,667,1246,desktop
S008489,product_detail,add_to_cart,918,894,mobile
S008489,product_detail,add_to_cart,1041,930,mobile
S008489,product_detail,reviews_tab,785,1244,mobile
S008489,product_detail,detail_text,403,2019,mobile
S008490,product_detail,size_chart,918,717,desktop
S008492,product_detail,thumbnails,87,765,mobile
S008492,product_detail,size_chart,886,681,mobile
S008493,product_detail,detail_text,939,1673,app
S008494,product_detail,main_image,511,584,mobile
S008495,product_detail,reviews_tab,603,1276,app
S008495,product_detail,add_to_cart,1126,964,app
S008495,product_detail,detail_text,421,1892,app
S008495,product_detail,size_chart,1015,714,app
S008496,product_detail,size_chart,901,715,desktop
S008496,product_detail,size_chart,909,686,desktop
S008496,product_detail,add_to_cart,1042,907,desktop
S008496,product_detail,thumbnails,144,759,desktop
S008496,product_detail,main_image,376,301,desktop
S008497,product_detail,add_to_cart,886,905,mobile
S008497,product_detail,wishlist,1140,928,mobile
S008498,product_detail,add_to_cart,1093,911,app
S008501,product_detail,main_image,559,372,app
S008501,product_detail,main_image,347,673,app
S008501,product_detail,reviews_tab,715,1242,app
S008502,product_detail,main_image,395,240,app
S008502,product_detail,main_image,337,540,app
S008502,product_detail,wishlist,1116,886,app
S008503,product_detail,thumbnails,206,859,mobile
S008504,product_detail,thumbnails,181,900,app
S008505,product_detail,add_to_cart,1039,924,desktop
S008505,product_detail,detail_text,895,2026,desktop
S008508,product_detail,thumbnails,153,633,app
S008508,product_detail,size_chart,874,715,app
S008509,product_detail,main_image,375,684,app
S008509,product_detail,main_image,435,691,app
S008509,product_detail,size_chart,886,697,app
S008509,product_detail,wishlist,1123,935,app
S008510,product_detail,wishlist,1127,915,mobile
S008511,product_detail,add_to_cart,960,901,mobile
S008511,product_detail,coupon_banner,593,171,mobile
S008511,product_detail,add_to_cart,912,955,mobile
S008511,product_detail,size_chart,949,689,mobile
S008511,product_detail,size_chart,820,696,mobile
S008511,product_detail,main_image,445,528,mobile
S008511,product_detail,main_image,170,601,mobile
S008511,product_detail,wishlist,1163,913,mobile
S008511,product_detail,main_image,738,522,mobile
S008512,product_detail,size_chart,978,692,mobile
S008512,product_detail,reviews_tab,483,1254,mobile
S008512,product_detail,main_image,336,485,mobile
S008512,product_detail,size_chart,981,710,mobile
S008512,product_detail,add_to_cart,1076,935,mobile
S008513,product_detail,size_chart,936,681,mobile
S008513,product_detail,reviews_tab,584,1257,mobile
S008513,product_detail,detail_text,419,1643,mobile
S008513,product_detail,reviews_tab,352,1233,mobile
S008513,product_detail,reviews_tab,699,1252,mobile
S008513,product_detail,add_to_cart,1069,902,mobile
S008516,product_detail,add_to_cart,1132,958,mobile
S008516,product_detail,coupon_banner,130,208,mobile
S008516,product_detail,main_image,491,615,mobile
S008516,product_detail,wishlist,1173,969,mobile
S008517,product_detail,size_chart,788,708,mobile
S008517,product_detail,detail_text,375,2450,mobile
S008517,product_detail,size_chart,874,671,mobile
S008518,product_detail,add_to_cart,926,883,desktop
S008518,product_detail,reviews_tab,394,1200,desktop
S008518,product_detail,thumbnails,133,837,desktop
S008518,product_detail,main_image,332,382,desktop
S008520,product_detail,main_image,497,666,app
S008520,product_detail,main_image,384,488,app
S008520,product_detail,detail_text,133,1131,app
S008521,product_detail,main_image,566,187,app
S008521,product_detail,add_to_cart,1141,887,app
S008524,product_detail,detail_text,981,2437,mobile
S008524,product_detail,main_image,363,432,mobile
S008525,product_detail,detail_text,573,2567,app
S008525,product_detail,add_to_cart,792,924,app
S008525,product_detail,add_to_cart,928,933,app
S008526,product_detail,size_chart,891,692,mobile
S008526,product_detail,add_to_cart,933,920,mobile
S008526,product_detail,main_image,359,581,mobile
S008527,product_detail,main_image,438,528,app
S008528,product_detail,coupon_banner,480,202,app
S008528,product_detail,size_chart,959,699,app
S008529,product_detail,thumbnails,140,590,mobile
S008529,product_detail,reviews_tab,612,1263,mobile
S008529,product_detail,main_image,305,212,mobile
S008529,product_detail,size_chart,916,700,mobile
S008529,product_detail,main_image,407,468,mobile
S008529,product_detail,size_chart,960,665,mobile
S008529,product_detail,wishlist,1149,920,mobile
S008530,product_detail,thumbnails,143,923,mobile
S008530,product_detail,reviews_tab,642,1269,mobile
S008532,product_detail,reviews_tab,769,1253,desktop
S008534,product_detail,main_image,426,691,desktop
S008534,product_detail,main_image,356,285,desktop
S008535,product_detail,reviews_tab,538,1298,app
S008535,product_detail,detail_text,232,1914,app
S008536,product_detail,add_to_cart,972,937,desktop
S008536,product_detail,main_image,432,267,desktop
S008537,product_detail,main_image,348,479,mobile
S008538,product_detail,add_to_cart,913,950,mobile
S008540,product_detail,size_chart,987,729,desktop
S008540,product_detail,reviews_tab,451,1269,desktop
S008540,product_detail,add_to_cart,1048,960,desktop
S008540,product_detail,add_to_cart,951,882,desktop
S008541,product_detail,main_image,464,218,app
S008541,product_detail,size_chart,816,731,app
S008541,product_detail,wishlist,1127,955,app
S008541,product_detail,main_image,491,452,app
S008541,product_detail,add_to_cart,1065,912,app
S008541,product_detail,thumbnails,168,813,app
S008541,product_detail,add_to_cart,1050,910,app
